_index,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_neighborhood,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_sample_type,col_sample_type_fp,col_sample_type_fp/144,col_sample_type_fp/145,col_sample_type_fp/142,col_sample_type_fp/143,col_sample_type_fp/141,col_sample_type_fp/149,col_sample_type_co,col_sample_type_co/151,col_sample_type_co/159,col_sample_type_co/152,col_id,col_id_val,col_start,col_weather,col_rainyest,col_rainweek,col_rainmon,col_fpa_id,col_fpa,col_fpa/1,col_fpa/3,col_fpa/2,col_fpa/4,col_fpa/88,col_fpa_other,col_fpa1,col_fpa1/88,col_fpa1/1,col_fpa1/3,col_fpa1/2,col_fpa1/5,col_fpa1/4,col_fpa1/6,col_fpa1_other,col_pfb_id,col_fpb,col_fpb/1,col_fpb/3,col_fpb/2,col_fpb/4,col_fpb/88,col_fpb_other,col_fpc_id,col_fpc,col_fpc/1,col_fpc/3,col_fpc/2,col_fpc/88,col_fpc_other,col_fpc1,col_fpc1/88,col_fpc1/1,col_fpc1/3,col_fpc1/2,col_fpc1/5,col_fpc1/4,col_fpc1/6,col_fpc1_other,col_fpd_id,col_fpd_type,col_fpd_type_other,col_fpd_container,col_fpd_container_lid,col_fpd_id_001,col_fpd_cl_free,col_fpd_cl_total,col_fpe_id,col_fpe,col_fpe/88,col_fpe/1,col_fpe/3,col_fpe/2,col_fpe/5,col_fpe/4,col_fpe_other,col_fpe1,col_fpe1/1,col_fpe1/3,col_fpe1/2,col_fpe1/88,col_fpe1_other,col_coa_id,col_coa_floor,col_coa_floorother,col_coa_dirt,col_coa_child,col_cob_nr,col_cob_note1,col_cob_ids,col_cob,col_cob_other,col_cob1,col_cob1_other,col_cob_col2,col_cob_ids2,col_cob2,col_cob_other2,col_cob12,col_cob1_other2,col_cob_col3,col_cob_ids3,col_cob3,col_cob_other3,col_cob13,col_cob1_other3,col_animals,col_animaltype,col_animaltype/10,col_animaltype/88,col_animaltype/1,col_animaltype/3,col_animaltype/2,col_animaltype/5,col_animaltype/4,col_animaltype/7,col_animaltype/6,col_animaltype/9,col_animaltype/8,col_animalother,col_animalnr,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,col_cob_col4,col_cob_ids4,col_cob4,col_cob_other4,col_cob14,col_cob1_other4,col_id_so,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,sampleid,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,sample_type,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,neighbor
30,2019-09-12T10:45:11.431+05:30,2019-09-12T12:18:42.585+05:30,NA,NA,352155091473740,58,1,22.5513774 88.3993761 -35.099998474121094 5.0,22.5513774,88.3993761,-35.09999847,5,14,141,0,0,0,0,1,0,NA,NA,NA,NA,1080,1080,2019-09-12T10:46:00.000+05:30,3,1,NA,NA,FPa1002,1 3,1,1,0,0,0,NA,4 5,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata Maity,Somnath Sarkar,1,v4b25iaRzrPMkey35XgBep,4079,700f5914-3b1f-4b3c-ba63-c82edfb34144,2019-09-12T06:49:54,NA,NA,NA,NA,NA,NA,FPA1002,2019-09-16T03:52:58.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T03:57:27.000+06:30,58,1,14,141,NA,FPA1002,FPa1002,2019-09-12T12:15:00.000+06:30,2019-09-12T12:45:00.000+06:30,2019-09-12T13:00:00.000+06:30,2019-09-13T13:00:00.000+06:30,NA,NA,NA,NA,NA,7,10,2,NA,6,1,3,0,0,NA,NA,NA,NA,NA,"RED COLONY(10ml=TDTC,10^1=80)",4,1,vGuxuKRNcJh7oUGHdmQvJP,4281,6bbaead8-7598-4ab8-9617-4e5836044c94,2019-09-16T10:25:02,223,998,0,NA,141,10,0.1,NA,998,0,NA,20,998,0,10,0.1,NA,NA,400,1
31,2019-09-17T10:52:11.305+05:30,2019-09-17T16:35:08.983+05:30,NA,NA,352155091473740,58,1,22.5530486 88.3988539 -68.4000015258789 4.5,22.5530486,88.3988539,-68.40000153,4.5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1007,1007,2019-09-17T10:54:00.000+05:30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1003,2,NA,0,0,NA,NA,COB1007,88,Plastic,88,Cycle,1,COB1008,88,Linen,88,Bed Cover,1,COB1009,2,NA,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar Mandal,Debabrata Maity,1,v4b25iaRzrPMkey35XgBep,4299,f34f312f-d93e-4abc-9362-0ed10a088d59,2019-09-17T11:05:36,NA,NA,NA,NA,NA,NA,NA,2019-09-18T22:26:07.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019-09-18T22:30:17.000+06:30,58,1,15,NA,152,COB1008,COb1008,2019-09-17T14:00:00.000+06:30,2019-09-17T14:30:00.000+06:30,2019-09-17T17:30:00.000+06:30,2019-09-18T17:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,1,1,4,1,3,0,NA,"RED COLONY(10^1=32,10^2=17,10^3=30)",7,1,vGuxuKRNcJh7oUGHdmQvJP,4314,5826cd3a-afaf-4b1b-8253-31039e50c3c2,2019-09-19T04:57:51,234,0,1,0,151,0.1,0.01,0.001,0,1,0,20,0,1,0.1,0.01,0,0.001,NA,1
31,2019-09-17T10:52:11.305+05:30,2019-09-17T16:35:08.983+05:30,NA,NA,352155091473740,58,1,22.5530486 88.3988539 -68.4000015258789 4.5,22.5530486,88.3988539,-68.40000153,4.5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1007,1007,2019-09-17T10:54:00.000+05:30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1003,2,NA,0,0,NA,NA,COB1007,88,Plastic,88,Cycle,1,COB1008,88,Linen,88,Bed Cover,1,COB1009,2,NA,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar Mandal,Debabrata Maity,1,v4b25iaRzrPMkey35XgBep,4299,f34f312f-d93e-4abc-9362-0ed10a088d59,2019-09-17T11:05:36,NA,NA,NA,NA,NA,NA,NA,2019-09-18T22:30:17.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019-09-18T22:33:25.000+06:30,58,1,15,NA,152,COB1009,COb1009,2019-09-17T14:00:00.000+06:30,2019-09-17T14:30:00.000+06:30,2019-09-17T17:30:00.000+06:30,2019-09-18T17:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=10,10^2=1,10^3=0)",7,1,vGuxuKRNcJh7oUGHdmQvJP,4315,19f22150-cbf4-4ec6-a994-cb9c6486cf6a,2019-09-19T05:00:59,235,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
31,2019-09-17T10:52:11.305+05:30,2019-09-17T16:35:08.983+05:30,NA,NA,352155091473740,58,1,22.5530486 88.3988539 -68.4000015258789 4.5,22.5530486,88.3988539,-68.40000153,4.5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1007,1007,2019-09-17T10:54:00.000+05:30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1003,2,NA,0,0,NA,NA,COB1007,88,Plastic,88,Cycle,1,COB1008,88,Linen,88,Bed Cover,1,COB1009,2,NA,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar Mandal,Debabrata Maity,1,v4b25iaRzrPMkey35XgBep,4299,f34f312f-d93e-4abc-9362-0ed10a088d59,2019-09-17T11:05:36,NA,NA,NA,NA,NA,NA,NA,2019-09-18T22:19:36.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019-09-18T22:22:56.000+06:30,58,1,15,NA,151,COA1003,COa1003,2019-09-17T14:00:00.000+06:30,2019-09-17T14:30:00.000+06:30,2019-09-17T17:30:00.000+06:30,2019-09-18T17:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,2,NA,5,1,3,6,1,4,1,3,3,NA,"RED COLONY(10^1=TDTC,10^2=80,10^3=30)",7,1,vGuxuKRNcJh7oUGHdmQvJP,4312,36b03a46-5ae8-4c81-9e4f-466c61358f46,2019-09-19T04:50:29,232,998,6,3,151,0.1,0.01,0.001,998,6,3,20,998,6,0.1,0.01,3,0.001,60000,1
31,2019-09-17T10:52:11.305+05:30,2019-09-17T16:35:08.983+05:30,NA,NA,352155091473740,58,1,22.5530486 88.3988539 -68.4000015258789 4.5,22.5530486,88.3988539,-68.40000153,4.5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1007,1007,2019-09-17T10:54:00.000+05:30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1003,2,NA,0,0,NA,NA,COB1007,88,Plastic,88,Cycle,1,COB1008,88,Linen,88,Bed Cover,1,COB1009,2,NA,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar Mandal,Debabrata Maity,1,v4b25iaRzrPMkey35XgBep,4299,f34f312f-d93e-4abc-9362-0ed10a088d59,2019-09-17T11:05:36,NA,NA,NA,NA,NA,NA,NA,2019-09-18T22:22:56.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019-09-18T22:26:06.000+06:30,58,1,15,NA,152,COB1007,COb1007,2019-09-17T14:00:00.000+06:30,2019-09-17T14:30:00.000+06:30,2019-09-17T17:30:00.000+06:30,2019-09-18T17:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=5,10^2=0,10^3=0)",7,1,vGuxuKRNcJh7oUGHdmQvJP,4313,f66ceca4-6443-49dd-992b-136a1978e64f,2019-09-19T04:53:41,233,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
33,2019-09-17T11:33:56.236+05:30,2019-09-17T16:35:13.947+05:30,NA,NA,352155091473740,58,1,22.5521197 88.3990847 -36.900001525878906 5.0,22.5521197,88.3990847,-36.90000153,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1039,1039,2019-09-17T11:35:00.000+05:30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1004,2,NA,0,0,NA,NA,COB1010,2,NA,1,NA,1,COB1013,88,Linen,88,Bed Cover,0,COB1011,88,Plastic,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,v4b25iaRzrPMkey35XgBep,4302,6f9eec19-622b-4589-8d38-9ac482908102,2019-09-17T11:05:41,NA,COB1012,2,NA,4,NA,NA,2019-09-18T22:55:38.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019-09-18T22:59:05.000+06:30,58,1,15,NA,152,COB1013,COb1013,2019-09-17T14:00:00.000+06:30,2019-09-17T14:30:00.000+06:30,2019-09-17T17:30:00.000+06:30,2019-09-18T17:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=TNTC,10^2=20,10^3=19)",4,1,vGuxuKRNcJh7oUGHdmQvJP,4321,a594cc45-fcdf-4123-be7c-4d5f4298b981,2019-09-19T05:26:38,241,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
33,2019-09-17T11:33:56.236+05:30,2019-09-17T16:35:13.947+05:30,NA,NA,352155091473740,58,1,22.5521197 88.3990847 -36.900001525878906 5.0,22.5521197,88.3990847,-36.90000153,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1039,1039,2019-09-17T11:35:00.000+05:30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1004,2,NA,0,0,NA,NA,COB1010,2,NA,1,NA,1,COB1013,88,Linen,88,Bed Cover,0,COB1011,88,Plastic,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,v4b25iaRzrPMkey35XgBep,4302,6f9eec19-622b-4589-8d38-9ac482908102,2019-09-17T11:05:41,NA,COB1012,2,NA,4,NA,NA,2019-09-18T22:48:45.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019-09-18T22:55:38.000+06:30,58,1,15,NA,152,COB1012,COb1012,2019-09-17T14:00:00.000+06:30,2019-09-17T14:30:00.000+06:30,2019-09-17T17:30:00.000+06:30,2019-09-18T17:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,7,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=6,10^2=3,10^3=0), BLUE COLONY(10^1=7 WITH SOME SMUDGE COLONY)",4,1,vGuxuKRNcJh7oUGHdmQvJP,4320,0b670c96-ad73-4622-943c-6fcebbbc985a,2019-09-19T05:23:12,240,7,0,0,151,0.1,0.01,0.001,7,0,0,20,7,0,0.1,0.01,0,0.001,1400,1
33,2019-09-17T11:33:56.236+05:30,2019-09-17T16:35:13.947+05:30,NA,NA,352155091473740,58,1,22.5521197 88.3990847 -36.900001525878906 5.0,22.5521197,88.3990847,-36.90000153,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1039,1039,2019-09-17T11:35:00.000+05:30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1004,2,NA,0,0,NA,NA,COB1010,2,NA,1,NA,1,COB1013,88,Linen,88,Bed Cover,0,COB1011,88,Plastic,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,v4b25iaRzrPMkey35XgBep,4302,6f9eec19-622b-4589-8d38-9ac482908102,2019-09-17T11:05:41,NA,COB1012,2,NA,4,NA,NA,2019-09-18T22:37:23.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019-09-18T22:41:47.000+06:30,58,1,15,NA,151,COA1004,COa1004,2019-09-17T14:00:00.000+06:30,2019-09-17T14:30:00.000+06:30,2019-09-17T17:30:00.000+06:30,2019-09-18T17:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,1,NA,5,1,3,7,1,4,1,3,0,NA,"RED COLONY(10^1=TNTC,10^2=TNTC,10^3=48)",7,1,vGuxuKRNcJh7oUGHdmQvJP,4317,5366959a-1f9b-4ee9-a4c7-7a93c0ff500b,2019-09-19T05:09:20,237,999,7,0,151,0.1,0.01,0.001,999,7,0,20,999,7,0.1,0.01,0,0.001,14000,1
33,2019-09-17T11:33:56.236+05:30,2019-09-17T16:35:13.947+05:30,NA,NA,352155091473740,58,1,22.5521197 88.3990847 -36.900001525878906 5.0,22.5521197,88.3990847,-36.90000153,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1039,1039,2019-09-17T11:35:00.000+05:30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1004,2,NA,0,0,NA,NA,COB1010,2,NA,1,NA,1,COB1013,88,Linen,88,Bed Cover,0,COB1011,88,Plastic,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,v4b25iaRzrPMkey35XgBep,4302,6f9eec19-622b-4589-8d38-9ac482908102,2019-09-17T11:05:41,NA,COB1012,2,NA,4,NA,NA,2019-09-18T22:41:47.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019-09-18T22:45:15.000+06:30,58,1,15,NA,152,COB1010,COb1010,2019-09-17T14:00:00.000+06:30,2019-09-17T14:30:00.000+06:30,2019-09-17T17:30:00.000+06:30,2019-09-18T17:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=31,10^2=10,10^3=1)",4,1,vGuxuKRNcJh7oUGHdmQvJP,4318,bf3c4172-5203-4002-9e1f-18390cc87fbe,2019-09-19T05:12:49,238,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
33,2019-09-17T11:33:56.236+05:30,2019-09-17T16:35:13.947+05:30,NA,NA,352155091473740,58,1,22.5521197 88.3990847 -36.900001525878906 5.0,22.5521197,88.3990847,-36.90000153,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1039,1039,2019-09-17T11:35:00.000+05:30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1004,2,NA,0,0,NA,NA,COB1010,2,NA,1,NA,1,COB1013,88,Linen,88,Bed Cover,0,COB1011,88,Plastic,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,v4b25iaRzrPMkey35XgBep,4302,6f9eec19-622b-4589-8d38-9ac482908102,2019-09-17T11:05:41,NA,COB1012,2,NA,4,NA,NA,2019-09-18T22:45:15.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019-09-18T22:48:45.000+06:30,58,1,15,NA,152,COB1011,COb1011,2019-09-17T14:00:00.000+06:30,2019-09-17T14:30:00.000+06:30,2019-09-17T17:30:00.000+06:30,2019-09-18T17:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,1,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=TNTC,10^2=64,10^3=2)",4,1,vGuxuKRNcJh7oUGHdmQvJP,4319,305ffca5-be53-4841-a117-8747e04ef1b2,2019-09-19T05:16:18,239,1,0,0,151,0.1,0.01,0.001,1,0,0,20,1,0,0.1,0.01,0,0.001,200,1
36,2019-10-23T10:09:57.776+05:30,2019-10-23T13:08:38.247+05:30,NA,NA,352155091473740,58,1,22.5517324 88.399115 -44.70000076293945 5.0,22.5517324,88.399115,-44.70000076,5,14,141,0,0,0,0,1,0,NA,NA,NA,NA,1079,1079,2019-10-23T10:12:00.000+05:30,2,0,0,1,FPa1003,1,1,0,0,0,0,NA,5,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debobrata,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,4637,3c27af76-c22b-4526-bf04-526432c1defc,2019-10-23T07:39:08,NA,NA,NA,NA,NA,NA,FPA1003,2019-10-25T11:37:11.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/25 00:00:00,2019-10-25T11:46:26.000+06:30,58,1,14,141,NA,FPA1003,FPa1003,2019-10-23T11:35:00.000+06:30,2019-10-23T12:00:00.000+06:30,2019-10-23T14:00:00.000+06:30,2019-10-24T14:00:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=125,10^2=13,10^3=1)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4682,0323abc0-2503-4b1e-b8f8-d00185e4990b,2019-10-25T06:13:44,303,0,0,0,141,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
37,2019-10-23T10:20:04.217+05:30,2019-10-23T13:08:52.243+05:30,NA,NA,352155091473740,58,1,22.5516146 88.399194 -23.600000381469727 5.0,22.5516146,88.399194,-23.60000038,5,14,143,0,0,0,1,0,0,NA,NA,NA,NA,1079,1079,2019-10-23T10:21:00.000+05:30,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPc1003,3,0,1,0,0,NA,5,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debobrata,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,4638,35120d0b-3b1e-4072-ab39-44d50449784a,2019-10-23T07:39:12,NA,NA,NA,NA,NA,NA,FPC1003,2019-10-25T11:50:34.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/25 00:00:00,2019-10-25T11:53:48.000+06:30,58,1,14,143,NA,FPC1003,FPc1003,2019-10-23T11:35:00.000+06:30,2019-10-23T12:00:00.000+06:30,2019-10-23T14:00:00.000+06:30,2019-10-24T14:00:00.000+06:30,NA,NA,NA,NA,NA,6,1,2,NA,5,1,3,22,1,4,1,3,1,NA,"RED COLONY(10^1=TDTC,10^2=184,10^3=44)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4684,9a984bf8-02b9-4abd-b2fe-6b0e6ba59844,2019-10-25T06:21:06,305,998,22,1,143,0.1,0.01,0.001,998,22,1,20,998,22,0.1,0.01,1,0.001,44000,1
