col_start_dt,col_end_dt,subscriberid,simserial,deviceid,col_ward,col_neighborhood,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_sample_type,col_sample_type_fp,col_sample_type_fp/144,col_sample_type_fp/145,col_sample_type_fp/142,col_sample_type_fp/143,col_sample_type_fp/141,col_sample_type_fp/149,col_sample_type_co,col_sample_type_co/151,col_sample_type_co/159,col_sample_type_co/152,col_id,col_id_val,col_start,col_weather,col_rainyest,col_rainweek,col_rainmon,col_fpa_id,col_fpa,col_fpa/1,col_fpa/3,col_fpa/2,col_fpa/4,col_fpa/88,col_fpa_other,col_fpa1,col_fpa1/88,col_fpa1/1,col_fpa1/3,col_fpa1/2,col_fpa1/5,col_fpa1/4,col_fpa1/6,col_fpa1_other,col_pfb_id,col_fpb,col_fpb/1,col_fpb/3,col_fpb/2,col_fpb/4,col_fpb/88,col_fpb_other,col_fpc_id,col_fpc,col_fpc/1,col_fpc/3,col_fpc/2,col_fpc/88,col_fpc_other,col_fpc1,col_fpc1/88,col_fpc1/1,col_fpc1/3,col_fpc1/2,col_fpc1/5,col_fpc1/4,col_fpc1/6,col_fpc1_other,col_fpd_id,col_fpd_type,col_fpd_type_other,col_fpd_container,col_fpd_container_lid,col_fpd_id_001,col_fpd_cl_free,col_fpd_cl_total,col_fpe_id,col_fpe,col_fpe/88,col_fpe/1,col_fpe/3,col_fpe/2,col_fpe/5,col_fpe/4,col_fpe_other,col_fpe1,col_fpe1/1,col_fpe1/3,col_fpe1/2,col_fpe1/88,col_fpe1_other,col_coa_id,col_coa_floor,col_coa_floorother,col_coa_dirt,col_coa_child,col_cob_nr,col_cob_note1,col_cob_ids,col_cob,col_cob_other,col_cob1,col_cob1_other,col_cob_col2,col_cob_ids2,col_cob2,col_cob_other2,col_cob12,col_cob1_other2,col_cob_col3,col_cob_ids3,col_cob3,col_cob_other3,col_cob13,col_cob1_other3,col_animals,col_animaltype,col_animaltype/10,col_animaltype/88,col_animaltype/1,col_animaltype/3,col_animaltype/2,col_animaltype/5,col_animaltype/4,col_animaltype/7,col_animaltype/6,col_animaltype/9,col_animaltype/8,col_animalother,col_animalnr,col_close,col_notes,col_enum,col_photo,__version__,_id,_uuid,_submission_time,_index
2020-01-15T11:18:26.673+05:30,2020-01-15T17:03:49.166+05:30,,,352155091473740,58,2,22.5517365 88.3961228 -60.0 5.0,22.5517365,88.3961228,-60,5,15,,,,,,,,152,0,0,1,2011,2011,2020-01-15T11:19:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,COb2001,88,Linen,88,Bed Linen,1,COb2002,88,Mould/Solid Plastic,88,Walker Toy,1,COb2003,88,Hard Plastic,2,,0,,,,,,,,,,,,,,,,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7243,8232bbb8-10cf-49dc-b89a-613ed53963ec,2020-01-15T11:34:16,70
2020-01-15T11:27:57.726+05:30,2020-01-15T17:03:58.894+05:30,,,352155091473740,58,2,22.5517086 88.3961435 -67.69999694824219 4.5,22.5517086,88.3961435,-67.69999695,4.5,15,,,,,,,,159,0,1,0,2011,2011,2020-01-15T11:28:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"Sample collected by Somnath Sarkar, FB at SO Child HH Id 2011 site",Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7244,6c923714-b34f-464d-b51c-c6512c91dd94,2020-01-15T11:34:20,71
2020-01-15T11:37:54.770+05:30,2020-01-15T17:03:43.597+05:30,,,352155091473740,58,2,22.5503254 88.3967612 -68.30000305175781 5.0,22.5503254,88.3967612,-68.30000305,5,15,,,,,,,,151,1,0,0,2099,2099,2020-01-15T11:39:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COa2002,1,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7245,4911c504-4e6c-4ade-97f4-41d2d8d23a8b,2020-01-15T11:34:23,72
2020-01-15T11:41:16.857+05:30,2020-01-15T17:03:54.053+05:30,,,352155091473740,58,2,22.5503105 88.3968655 -33.599998474121094 5.0,22.5503105,88.3968655,-33.59999847,5,15,,,,,,,,152,0,0,1,2099,2099,2020-01-15T11:46:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,COb2004,2,,4,,1,COb2005,88,Wood & Leather Sheet,88,Small Seat,1,COb2006,88,Hard Plastic,88,Box,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7246,de8c4431-172b-4480-a833-c6d853c9089e,2020-01-15T11:34:27,73
2020-01-15T11:56:37.097+05:30,2020-01-15T17:04:03.842+05:30,,,352155091473740,58,2,22.550228 88.396725 -7.900000095367432 5.0,22.550228,88.396725,-7.900000095,5,15,,,,,,,,159,0,1,0,2099,2099,2020-01-15T11:57:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"Sample collected by Buddhadeb Samaddar, FB at SO Child HH Id 2099 site",Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7247,c8affdf9-2d5c-43e8-b51f-3596efd11e18,2020-01-15T11:34:31,74
2020-01-22T11:08:55.686+05:30,2020-01-22T17:08:36.813+05:30,,,352155091473740,58,2,22.5516195 88.3960772 -53.29999923706055 5.0,22.5516195,88.3960772,-53.29999924,5,14,144,1,0,0,0,0,0,,,,,2018,2018,2020-01-22T11:16:00.000+05:30,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FPd2001,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7421,e83efe05-0342-40d9-8ed7-a2d42b9fca44,2020-01-22T11:38:44,75
2020-01-22T11:26:07.024+05:30,2020-01-22T17:08:26.675+05:30,,,352155091473740,58,2,22.5517137 88.3960723 -31.700000762939453 5.0,22.5517137,88.3960723,-31.70000076,5,14,142,0,0,1,0,0,0,,,,,2018,2018,2020-01-22T11:27:00.000+05:30,1,0,0,1,,,,,,,,,,,,,,,,,,FPb2001,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7422,f18682c4-0125-470b-b387-7633adebeb87,2020-01-22T11:38:49,76
2020-01-22T11:32:28.927+05:30,2020-01-22T17:08:41.435+05:30,,,352155091473740,58,2,22.5517183 88.3960433 -15.899999618530273 5.0,22.5517183,88.3960433,-15.89999962,5,14,145,0,1,0,0,0,0,,,,,2018,2018,2020-01-22T11:33:00.000+05:30,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FPe2001,4 88,1,0,0,0,0,1,Lentil Stirrer (wood),1 3,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7423,a5089fdb-61a6-470a-bb18-eb1a1e0dbb2e,2020-01-22T11:38:52,77
2020-01-22T11:40:10.815+05:30,2020-01-22T17:08:21.514+05:30,,,352155091473740,58,2,22.5516938 88.3960262 -30.100000381469727 5.0,22.5516938,88.3960262,-30.10000038,5,14,141,0,0,0,0,1,0,,,,,2018,2018,2020-01-22T11:41:00.000+05:30,1,0,0,1,FPa2001,1 3,1,1,0,0,0,,4 5,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7424,bc4d2ffc-231d-4342-9ba1-b68cda64e316,2020-01-22T11:38:56,78
2020-01-22T11:42:43.596+05:30,2020-01-22T17:08:31.702+05:30,,,352155091473740,58,2,22.5516019 88.396004 -60.79999923706055 5.0,22.5516019,88.396004,-60.79999924,5,14,143,0,0,0,1,0,0,,,,,2018,2018,2020-01-22T11:43:00.000+05:30,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,FPc2001,1,1,0,0,0,,3,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7425,698cdb5e-b2d9-4c24-8e0a-016e5f6ac0ae,2020-01-22T11:39:00,79
2020-01-22T11:50:54.814+05:30,2020-01-22T17:08:16.310+05:30,,,352155091473740,58,2,22.5517188 88.3959997 -42.0 4.5,22.5517188,88.3959997,-42,4.5,14,149,0,0,0,0,0,1,,,,,2018,2018,2020-01-22T11:52:00.000+05:30,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7426,cc36802a-b964-424c-8e92-1a275f383695,2020-01-22T11:39:03,80
2020-02-05T10:43:24.972+05:30,2020-02-05T14:52:23.498+05:30,,,352155091473740,58,2,22.5511202 88.3963921 -84.0 5.0,22.5511202,88.3963921,-84,5,15,,,,,,,,151,1,0,0,2059,2059,2020-02-05T10:45:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COa2003,2,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7722,9386a515-c6c0-44b5-8e16-a478b5fe38c1,2020-02-05T09:23:02,81
2020-02-05T10:50:23.187+05:30,2020-02-05T14:52:34.332+05:30,,,352155091473740,58,2,22.5510921 88.3964997 -66.4000015258789 5.0,22.5510921,88.3964997,-66.40000153,5,15,,,,,,,,152,0,0,1,2059,2059,2020-02-05T10:51:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,COb2007,88,Solid Plastic,2,,1,COb2008,88,Linen,88,Bed Cover,1,COb2009,88,Plastic,88,Toy,0,,,,,,,,,,,,,,,,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7723,eb404ede-9e4e-41c7-911c-27034c6cae1e,2020-02-05T09:23:06,82
2020-02-05T11:06:03.086+05:30,2020-02-05T14:52:51.699+05:30,,,352155091473740,58,2,22.5510855 88.3965546 -57.20000076293945 5.0,22.5510855,88.3965546,-57.20000076,5,15,,,,,,,,159,0,1,0,2059,2059,2020-02-05T11:07:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7724,e3c96ad2-d1ed-4cce-89f3-f60c282b3917,2020-02-05T09:23:10,83
2020-02-05T11:17:42.598+05:30,2020-02-05T14:52:29.679+05:30,,,352155091473740,58,2,22.5509691 88.3971344 -61.099998474121094 5.0,22.5509691,88.3971344,-61.09999847,5,15,,,,,,,,151,1,0,0,2071,2071,2020-02-05T11:19:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COa2004,2,,1,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7725,db61348c-ebb1-4f07-a329-87d2ab6ea625,2020-02-05T09:23:14,84
2020-02-05T11:24:57.310+05:30,2020-02-05T14:52:40.193+05:30,,,352155091473740,58,2,22.5509933 88.3971988 -26.5 5.0,22.5509933,88.3971988,-26.5,5,15,,,,,,,,152,0,0,1,2071,2071,2020-02-05T11:26:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,COb2010,2,,88,Small sitting stool,1,COb2011,3,,4,,1,COb2012,88,Hard Plastic,2,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7726,cbe0df29-a41e-4d36-aae6-2810468c9af4,2020-02-05T09:23:18,85
2020-02-05T11:34:35.744+05:30,2020-02-05T14:52:56.053+05:30,,,352155091473740,58,2,22.5508536 88.3970876 -52.5 5.0,22.5508536,88.3970876,-52.5,5,15,,,,,,,,159,0,1,0,2071,2071,2020-02-05T11:35:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7727,bf54e679-046b-4eb5-bef6-cd510739c20b,2020-02-05T09:23:21,86
2020-02-06T10:57:54.451+05:30,2020-02-06T14:06:23.811+05:30,,,352155091473740,58,2,22.5517987 88.3965664 -37.5 4.5,22.5517987,88.3965664,-37.5,4.5,15,,,,,,,,151,1,0,0,2006,2006,2020-02-06T10:58:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COa2005,2,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Suvankar Mandal,Buddhadeb Samaddar,1,vntmPzUZE9dnWTCy2cMMgv,7738,e34a0a28-b0e4-4020-b738-fecea78828da,2020-02-06T08:37:02,87
2020-02-06T11:00:36.846+05:30,2020-02-06T14:06:33.193+05:30,,,352155091473740,58,2,22.5517952 88.3966089 -34.5 4.5,22.5517952,88.3966089,-34.5,4.5,15,,,,,,,,152,0,0,1,2006,2006,2020-02-06T11:05:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,COb2013,2,,88,Wooden Storage Box,1,COb2014,88,Hard Plastic,88,Stool (Lower Height),1,COb2015,88,Linen,88,Bed Cover,0,,,,,,,,,,,,,,,,Sample collected by Suvankar Mandal,Buddhadeb Samaddar,1,vntmPzUZE9dnWTCy2cMMgv,7739,f1c9e7fd-b2aa-4500-a8b3-687ec306b78f,2020-02-06T08:37:06,88
2020-02-06T11:13:00.530+05:30,2020-02-06T14:06:43.615+05:30,,,352155091473740,58,2,22.5517638 88.3965492 -49.099998474121094 4.5,22.5517638,88.3965492,-49.09999847,4.5,15,,,,,,,,159,0,1,0,2006,2006,2020-02-06T11:14:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"Sample collected by Suvankar Mandal, FB at SO HH ID 2006",Buddhadeb Samaddar,1,vntmPzUZE9dnWTCy2cMMgv,7740,ab3afbc4-8bc6-4e62-b319-b14946519906,2020-02-06T08:37:10,89
2020-02-06T11:19:43.246+05:30,2020-02-06T14:06:28.236+05:30,,,352155091473740,58,2,22.551764 88.3962386 -43.29999923706055 5.0,22.551764,88.3962386,-43.29999924,5,15,,,,,,,,151,1,0,0,2010,2010,2020-02-06T11:21:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COa2006,2,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7741,f2f8113b-8e42-40d9-aa2d-6dc0bf8c15b5,2020-02-06T08:37:14,90
2020-02-06T11:24:39.478+05:30,2020-02-06T14:06:39.255+05:30,,,352155091473740,58,2,22.5517507 88.396297 -46.5 5.0,22.5517507,88.396297,-46.5,5,15,,,,,,,,152,0,0,1,2010,2010,2020-02-06T11:28:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,COb2016,88,Hard Plastic,2,,1,COb2017,88,Plastic,88,Mat,1,COb2018,88,Linen,88,Bed Cover,0,,,,,,,,,,,,,,,,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7742,16b96aa2-4813-4a35-b6c8-571927dc3d3f,2020-02-06T08:37:18,91
2020-02-06T11:38:24.035+05:30,2020-02-06T14:06:48.439+05:30,,,352155091473740,58,2,22.5517309 88.3962713 -43.400001525878906 5.0,22.5517309,88.3962713,-43.40000153,5,15,,,,,,,,159,0,1,0,2010,2010,2020-02-06T11:40:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"Sample collected by Somnath Sarkar, FB at SO HH ID 2010",Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7743,549dd059-e752-40e9-a97f-5b126c1e511d,2020-02-06T08:37:22,92
2020-02-13T11:24:20.417+05:30,2020-02-14T15:19:44.052+05:30,,,352155091473740,58,2,22.5504941 88.3965771 -54.20000076293945 4.5,22.5504941,88.3965771,-54.20000076,4.5,15,,,,,,,,152,0,0,1,2074,2074,2020-02-13T11:28:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,COb2019,88,Linen,88,Bed Cover,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7962,7996066b-704d-4852-9acf-59e87f1f511e,2020-02-14T09:51:21,93
2020-02-13T11:34:35.100+05:30,2020-02-14T15:19:50.466+05:30,,,352155091473740,58,2,22.5504594 88.3965635 -58.29999923706055 5.0,22.5504594,88.3965635,-58.29999924,5,15,,,,,,,,159,0,1,0,2074,2074,2020-02-13T11:35:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"Sample collected by Buddhadeb, FB at HH ID 2074 SO Child",Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7963,22cede6d-4afc-480a-acd9-994e22e7fb7f,2020-02-14T09:51:25,94
2020-02-13T11:47:12.864+05:30,2020-02-14T15:20:10.414+05:30,,,352155091473740,58,2,22.5488068 88.3981321 -45.400001525878906 5.0,22.5488068,88.3981321,-45.40000153,5,14,141,0,0,0,0,1,0,,,,,2088,2088,2020-02-13T11:49:00.000+05:30,1,0,1,,FPa2002,1 3,1,1,0,0,0,,4 5,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7964,3303e899-d0bc-42d0-943c-177ba050e59f,2020-02-14T09:51:29,95
2020-02-13T11:50:40.801+05:30,2020-02-14T15:20:43.291+05:30,,,352155091473740,58,2,22.5489135 88.3981346 -40.0 5.0,22.5489135,88.3981346,-40,5,14,143,0,0,0,1,0,0,,,,,2088,2088,2020-02-13T11:53:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FPc2002,1,1,0,0,0,,3,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7965,a13941c2-62d0-4a80-8c1e-c1b2cc78da4f,2020-02-14T09:51:32,96
2020-02-13T11:57:23.797+05:30,2020-02-14T15:20:25.357+05:30,,,352155091473740,58,2,22.5487971 88.3980988 -41.70000076293945 5.0,22.5487971,88.3980988,-41.70000076,5,14,142,0,0,1,0,0,0,,,,,2088,2088,2020-02-13T11:58:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,FPb2002,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7966,fae09c56-54b1-4ee1-b2ae-1555f802b32d,2020-02-14T09:51:36,97
2020-02-13T11:59:51.924+05:30,2020-02-14T15:20:55.182+05:30,,,352155091473740,58,2,22.54886 88.3981021 -48.0 5.0,22.54886,88.3981021,-48,5,14,144,1,0,0,0,0,0,,,,,2088,2088,2020-02-13T12:00:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FPd2002,4,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7967,c66ebfe9-9118-458c-9d7e-7decb4ad5d88,2020-02-14T09:51:39,98
2020-02-13T12:04:08.852+05:30,2020-02-14T15:21:08.964+05:30,,,352155091473740,58,2,22.5487949 88.3981153 -36.79999923706055 5.0,22.5487949,88.3981153,-36.79999924,5,14,145,0,1,0,0,0,0,,,,,2088,2088,2020-02-13T12:05:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FPe2002,5,0,0,0,0,1,0,,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7968,3ed2edd5-6808-42ee-b3b8-12ca72539bb5,2020-02-14T09:51:43,99
2020-02-13T12:12:22.907+05:30,2020-02-14T15:19:58.010+05:30,,,352155091473740,58,2,22.5488995 88.3981576 -46.20000076293945 5.0,22.5488995,88.3981576,-46.20000076,5,14,149,0,0,0,0,0,1,,,,,2088,2088,2020-02-13T12:13:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"Sample collected by Buddhadeb, FB at HH ID 2088 Food Prep site",Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7969,74429a09-bfa5-4fd0-9e34-1129d2b098b7,2020-02-14T09:51:47,100
2020-02-13T12:34:37.327+05:30,2020-02-14T15:20:18.722+05:30,,,352155091473740,58,2,22.5509846 88.3967661 -52.400001525878906 5.0,22.5509846,88.3967661,-52.40000153,5,14,141,0,0,0,0,1,0,,,,,2072,2072,2020-02-13T12:35:00.000+05:30,1,0,1,,FPa2003,1 3,1,1,0,0,0,,4 5,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7970,079f93d1-d2e1-4d13-966c-260027ab628e,2020-02-14T09:51:50,101
2020-02-13T12:37:00.705+05:30,2020-02-14T15:20:49.166+05:30,,,352155091473740,58,2,22.550949 88.3966657 -47.099998474121094 5.0,22.550949,88.3966657,-47.09999847,5,14,143,0,0,0,1,0,0,,,,,2072,2072,2020-02-13T12:39:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FPc2003,1,1,0,0,0,,3,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7971,c10d3503-52d6-4553-875a-2bb534f28d69,2020-02-14T09:51:54,102
2020-02-13T12:38:31.585+05:30,2020-02-14T15:21:01.858+05:30,,,352155091473740,58,2,22.5509319 88.3967745 -52.900001525878906 4.5,22.5509319,88.3967745,-52.90000153,4.5,14,144,1,0,0,0,0,0,,,,,2072,2072,2020-02-13T12:43:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FPd2003,4,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7972,a67d5009-e1a5-462a-8057-1807c4e97bbb,2020-02-14T09:51:59,103
2020-02-13T12:40:27.015+05:30,2020-02-14T15:20:34.001+05:30,,,352155091473740,58,2,22.5509797 88.396646 -51.29999923706055 5.0,22.5509797,88.396646,-51.29999924,5,14,142,0,0,1,0,0,0,,,,,2072,2072,2020-02-13T12:46:00.000+05:30,1,0,1,,,,,,,,,,,,,,,,,,,FPb2003,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7973,8e2e4059-d8b2-47b7-8880-0d962bbf9127,2020-02-14T09:52:03,104
