"lab_start_dt","lab_sample_type","lab_id","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_group.lab_1_dil_tested","lab_1_group.lab_1_volume","lab_1_ecoli_reading_membrane","lab_1_ecoli_membrane","lab_2_group.lab_2_dil_tested","lab_2_group.lab_2_volume","lab_2_ecoli_reading_membrane","lab_2_ecoli_membrane","lab_3_dilution_performed","lab_3_group.lab_3_dil_tested","lab_3_group.lab_3_volume","lab_3_ecoli_reading_membrane","lab_3_ecoli_membrane","lab_notes","lab_enum","lab_photo","lab_end_dt","col_start_dt","col_end_dt","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes"
"2018-10-29T18:00:49.665Z",7,4102,4102,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,7,10,3,7,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:22:49.120Z","2018-10-29T18:00:49.665Z","2018-11-02T12:22:49.120Z","uuid:38cb6b08-960d-4a7d-97d4-dbca46269b2d","38cb6b08-960d-4a7d-97d4-dbca46269b2d","2018-11-02T12:23:30",,
"2018-10-29T18:10:25.836Z",7,4103,4103,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,7,10,3,0,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:22:57.916Z","2018-10-29T18:10:25.838Z","2018-11-02T12:22:57.916Z","uuid:1ed8b2ae-bb15-414d-9ddc-eb3fc2f66f4b","1ed8b2ae-bb15-414d-9ddc-eb3fc2f66f4b","2018-11-02T12:23:30",,
"2018-10-29T18:12:15.343Z",7,4104,4104,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,7,10,3,12,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:23:07.362Z","2018-10-29T18:12:15.343Z","2018-11-02T12:23:07.362Z","uuid:96fe879a-55c5-412e-b0a4-154b9a3c47b8","96fe879a-55c5-412e-b0a4-154b9a3c47b8","2018-11-02T12:23:31",,
"2018-10-29T18:13:47.866Z",7,4105,4105,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,7,10,3,4,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:23:29.111Z","2018-10-29T18:13:47.866Z","2018-11-02T12:23:29.111Z","uuid:df88fe3c-304c-4b8b-a838-a78e9b69fc08","df88fe3c-304c-4b8b-a838-a78e9b69fc08","2018-11-02T12:23:32",,
"2018-10-30T03:43:10.172Z",7,4106,4106,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,10,3,103,6,1,3,12,0,,,,,,"Y.K.M.",0,"2018-11-02T12:23:17.952Z","2018-10-30T03:43:10.172Z","2018-11-02T12:23:17.952Z","uuid:0a4d84c2-1358-4667-b20c-6376768faab3","0a4d84c2-1358-4667-b20c-6376768faab3","2018-11-02T12:23:34",,
"2018-10-30T03:45:32.773Z",7,4107,4107,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,10,1,,6,1,3,24,0,,,,,,"Y.K.M.",0,"2018-11-02T12:25:09.454Z","2018-10-30T03:45:32.773Z","2018-11-02T12:25:09.454Z","uuid:646c8e85-37d9-495d-82b9-fbd5b834c84c","646c8e85-37d9-495d-82b9-fbd5b834c84c","2018-11-02T12:25:50",,
"2018-10-30T03:47:45.015Z",7,4108,4108,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,10,2,,6,1,3,81,0,,,,,,"Y.K.M.",0,"2018-11-02T12:25:20.327Z","2018-10-30T03:47:45.015Z","2018-11-02T12:25:20.327Z","uuid:fd7611a2-f83d-4046-9e4a-8605dd19b930","fd7611a2-f83d-4046-9e4a-8605dd19b930","2018-11-02T12:25:51",,
"2018-10-30T03:50:23.667Z",7,4109,4109,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,10,3,2,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:25:34.109Z","2018-10-30T03:50:23.667Z","2018-11-02T12:25:34.109Z","uuid:e1be1d02-bf0c-4bd4-bebf-758ac0988fa6","e1be1d02-bf0c-4bd4-bebf-758ac0988fa6","2018-11-02T12:25:51",,
"2018-10-30T03:59:26.161Z",7,4201,4201,"2018-10-24T12:05:00.000Z","2018-10-24T15:50:00.000Z","2018-10-25T14:00:00.000Z",,,,7,10,3,0,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:28:49.892Z","2018-10-30T03:59:26.161Z","2018-11-02T12:28:49.892Z","uuid:ad0ca825-0f1c-4683-a1ab-37108c5beda9","ad0ca825-0f1c-4683-a1ab-37108c5beda9","2018-11-02T12:29:39",,
"2018-10-30T04:05:22.306Z",7,4202,4202,"2018-10-24T12:05:00.000Z","2018-10-24T15:50:00.000Z","2018-10-25T14:00:00.000Z",,,,7,10,3,0,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:29:04.363Z","2018-10-30T04:05:22.306Z","2018-11-02T12:29:04.363Z","uuid:5a3e4e56-4c9b-4a16-bf4c-f66ef2fb6504","5a3e4e56-4c9b-4a16-bf4c-f66ef2fb6504","2018-11-02T12:29:39",,
"2018-10-30T04:07:29.907Z",7,4203,4203,"2018-10-24T12:07:00.000Z","2018-10-24T15:50:00.000Z","2018-10-25T14:00:00.000Z",,,,7,10,3,2,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:29:25.038Z","2018-10-30T04:07:29.907Z","2018-11-02T12:29:25.038Z","uuid:9eab868c-d198-4e73-a2c7-38578eb10c93","9eab868c-d198-4e73-a2c7-38578eb10c93","2018-11-02T12:29:40",,
"2018-10-30T04:09:26.544Z",7,4204,4204,"2018-10-24T12:05:00.000Z","2018-10-24T15:50:00.000Z","2018-10-25T14:00:00.000Z",,,,7,10,3,3,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:29:40.172Z","2018-10-30T04:09:26.544Z","2018-11-02T12:29:40.172Z","uuid:c4b23fa6-1ebb-4bef-af13-bd2d328c5f1e","c4b23fa6-1ebb-4bef-af13-bd2d328c5f1e","2018-11-02T12:29:40",,
"2018-10-22T13:40:50.485Z",2,5105,5105,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",170.4,,,7,10,2,,7,1,3,39,1,6,1,3,19,,"Y.K.M.",0,"2018-11-08T13:17:03.755Z","2018-10-22T13:40:50.485Z","2018-11-08T13:17:03.755Z","uuid:37bc5b79-762c-4ad3-aa6a-d7f67b10c484","37bc5b79-762c-4ad3-aa6a-d7f67b10c484","2018-11-08T13:17:06",,
"2018-11-05T13:20:27.120Z",2,5110,5110,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",118.69,,,7,10,2,,7,1,3,6,1,6,1,3,0,,"Y.K.M.",0,"2018-11-08T13:18:35.563Z","2018-11-05T13:20:27.120Z","2018-11-08T13:18:35.563Z","uuid:bc8f7b2e-089c-4376-b394-eaf9b293afa7","bc8f7b2e-089c-4376-b394-eaf9b293afa7","2018-11-08T13:18:58",,
"2018-11-05T13:29:30.867Z",2,5106,5106,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",184.59,,,7,10,2,,7,1,3,98,1,6,1,3,48,,"Y.K.M.",0,"2018-11-08T13:18:48.888Z","2018-11-05T13:29:30.867Z","2018-11-08T13:18:48.889Z","uuid:4ac6aa45-2537-4b42-95e6-334abfe0f345","4ac6aa45-2537-4b42-95e6-334abfe0f345","2018-11-08T13:18:59",,
"2018-11-05T13:38:44.799Z",2,5107,5107,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T13:30:00.000Z",121.32,,,7,10,2,,7,1,2,,1,6,1,3,77,,"Y.K.M.",0,"2018-11-08T13:19:05.953Z","2018-11-05T13:38:44.799Z","2018-11-08T13:19:05.953Z","uuid:c99c1743-e5e0-4dc6-afb5-e400a194c94f","c99c1743-e5e0-4dc6-afb5-e400a194c94f","2018-11-08T13:18:59",,
"2018-11-05T13:43:49.326Z",2,5108,5108,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T13:30:00.000Z",17.13,,,7,10,1,,7,1,3,55,1,6,1,3,10,,"Y.K.M.",0,"2018-11-08T13:19:14.594Z","2018-11-05T13:43:49.326Z","2018-11-08T13:19:14.594Z","uuid:4bbdcbe0-8e17-4a55-83fe-48393034c76e","4bbdcbe0-8e17-4a55-83fe-48393034c76e","2018-11-08T13:19:00",,
"2018-11-05T13:48:53.304Z",2,5109,5109,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",172.3,,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-08T13:21:28.405Z","2018-11-05T13:48:53.304Z","2018-11-08T13:21:28.405Z","uuid:95e502d1-f54b-4b24-b124-076321a12475","95e502d1-f54b-4b24-b124-076321a12475","2018-11-08T13:22:53",,
"2018-11-05T13:53:02.365Z",7,4301,4301,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,7,10,3,0,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-08T13:21:37.124Z","2018-11-05T13:53:02.365Z","2018-11-08T13:21:37.124Z","uuid:40227aa6-417d-4112-a6e7-b1cbd93f5606","40227aa6-417d-4112-a6e7-b1cbd93f5606","2018-11-08T13:22:53",,
"2018-11-05T13:55:13.564Z",7,4302,4302,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,7,10,3,3,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-08T13:21:45.767Z","2018-11-05T13:55:13.564Z","2018-11-08T13:21:45.767Z","uuid:f0642a69-cdfd-485f-ba3c-8abbdecdf6f3","f0642a69-cdfd-485f-ba3c-8abbdecdf6f3","2018-11-08T13:22:54",,
"2018-11-05T13:56:58.936Z",7,4303,4303,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,7,10,3,15,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-08T13:21:53.943Z","2018-11-05T13:56:58.936Z","2018-11-08T13:21:53.943Z","uuid:ac11e2ba-2c19-4323-96df-2555c2c99a63","ac11e2ba-2c19-4323-96df-2555c2c99a63","2018-11-08T13:22:56",,
"2018-11-05T13:58:49.347Z",7,4304,4304,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,7,10,3,8,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-08T13:22:03.261Z","2018-11-05T13:58:49.347Z","2018-11-08T13:22:03.261Z","uuid:c7a78130-2670-4427-a0bf-b99e3315d763","c7a78130-2670-4427-a0bf-b99e3315d763","2018-11-08T13:22:56",,
"2018-11-05T14:03:15.352Z",6,2301,2301,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,7,1,3,3,6,1,3,1,1,5,1,3,0,,"Y.K.M.",0,"2018-11-08T13:22:15.752Z","2018-11-05T14:03:15.352Z","2018-11-08T13:22:15.752Z","uuid:41f380d1-b58e-475f-b221-94ee06ca7308","41f380d1-b58e-475f-b221-94ee06ca7308","2018-11-08T13:22:58",,
"2018-11-05T14:07:27.260Z",1,1301,1301,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,4,1,3,4,3,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-08T13:23:04.105Z","2018-11-05T14:07:27.260Z","2018-11-08T13:23:04.105Z","uuid:493e3a30-142a-45c8-aaa9-3d54fac27574","493e3a30-142a-45c8-aaa9-3d54fac27574","2018-11-08T13:22:58",,
"2018-11-05T14:11:36.652Z",1,1302,1302,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,4,1,3,3,3,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-08T13:24:32.260Z","2018-11-05T14:11:36.652Z","2018-11-08T13:24:32.260Z","uuid:20e8bd3e-ed6f-4bf1-b0c8-8a69b88d67b1","20e8bd3e-ed6f-4bf1-b0c8-8a69b88d67b1","2018-11-08T13:26:22",,
"2018-11-05T14:13:30.114Z",1,1303,1303,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,4,1,3,4,3,1,3,1,0,,,,,,"Y.K.M.",0,"2018-11-08T13:24:40.264Z","2018-11-05T14:13:30.114Z","2018-11-08T13:24:40.264Z","uuid:80545140-b1fc-4d65-b7b1-a1469ef4adb5","80545140-b1fc-4d65-b7b1-a1469ef4adb5","2018-11-08T13:26:23",,
"2018-11-05T14:16:31.963Z",1,1304,1304,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,4,1,3,7,3,1,3,2,0,,,,,,"Y.K.M.",0,"2018-11-08T13:24:48.397Z","2018-11-05T14:16:31.963Z","2018-11-08T13:24:48.397Z","uuid:008b1cf3-3c69-44ea-ba44-56fe87408d41","008b1cf3-3c69-44ea-ba44-56fe87408d41","2018-11-08T13:26:23",,
"2018-11-05T14:19:16.283Z",1,1305,1305,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,4,1,3,22,3,1,3,4,0,,,,,,"Y.K.M.",0,"2018-11-08T13:25:11.786Z","2018-11-05T14:19:16.283Z","2018-11-08T13:25:11.786Z","uuid:e9abe49b-e54c-43af-8fe5-9342c4f352f9","e9abe49b-e54c-43af-8fe5-9342c4f352f9","2018-11-08T13:26:24",,
"2018-11-05T14:21:07.573Z",1,1306,1306,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,,,4,1,3,13,3,1,3,4,0,,,,,,"Y.K.M.",0,"2018-11-08T13:25:21.109Z","2018-11-05T14:21:07.573Z","2018-11-08T13:25:21.109Z","uuid:3e34f17f-8319-4867-a2f3-2d9d31284a9e","3e34f17f-8319-4867-a2f3-2d9d31284a9e","2018-11-08T13:26:24",,
"2018-11-05T14:29:51.116Z",10,9301,9301,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,168.06,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-08T13:25:38.584Z","2018-11-05T14:29:51.118Z","2018-11-08T13:25:38.584Z","uuid:7fa85bb4-f571-46bd-a381-9bebb1c1ba99","7fa85bb4-f571-46bd-a381-9bebb1c1ba99","2018-11-08T13:26:25",,
"2018-11-05T14:39:08.490Z",10,9302,9302,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,155.78,,7,10,2,,7,1,3,14,1,6,1,3,2,,"Y.K.M.",0,"2018-11-08T13:25:53.173Z","2018-11-05T14:39:08.490Z","2018-11-08T13:25:53.173Z","uuid:b982aad6-e797-4afb-8f32-de4d40f0f268","b982aad6-e797-4afb-8f32-de4d40f0f268","2018-11-08T13:26:26",,
"2018-11-05T15:00:26.939Z",10,9303,9303,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,494.41,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-08T13:26:30.819Z","2018-11-05T15:00:26.940Z","2018-11-08T13:26:30.819Z","uuid:032c52fa-8689-4925-a14f-47da1f76d0d4","032c52fa-8689-4925-a14f-47da1f76d0d4","2018-11-08T13:26:26",,
"2018-11-05T15:10:31.300Z",10,9304,9304,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,372.48,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-08T13:27:30.339Z","2018-11-05T15:10:31.300Z","2018-11-08T13:27:30.339Z","uuid:64d65189-265f-46d8-a991-69116f7590bf","64d65189-265f-46d8-a991-69116f7590bf","2018-11-08T13:28:28",,
"2018-11-05T15:14:41.667Z",10,9305,9305,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",,124.55,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-08T13:27:43.781Z","2018-11-05T15:14:41.667Z","2018-11-08T13:27:43.781Z","uuid:011b3f4b-8885-4a58-bf6e-51b34f3e0db8","011b3f4b-8885-4a58-bf6e-51b34f3e0db8","2018-11-08T13:28:28",,
"2018-11-05T15:57:57.595Z",2,5301,5301,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",111.37,,,7,10,2,,7,1,3,27,1,6,1,3,12,,"Y.K.M.",0,"2018-11-08T13:27:55.694Z","2018-11-05T15:57:57.597Z","2018-11-08T13:27:55.694Z","uuid:8471e074-6ff6-4f11-bc19-299186a83c40","8471e074-6ff6-4f11-bc19-299186a83c40","2018-11-08T13:28:29",,
"2018-11-05T16:04:27.978Z",2,5302,5302,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",17.81,,,7,10,3,11,7,1,3,1,1,6,1,3,0,,"Y.K.M.",0,"2018-11-08T13:28:18.142Z","2018-11-05T16:04:27.978Z","2018-11-08T13:28:18.142Z","uuid:3c96448f-077a-46a7-8347-8032c3c9866f","3c96448f-077a-46a7-8347-8032c3c9866f","2018-11-08T13:28:29",,
"2018-11-05T16:16:56.015Z",2,5303,5303,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",111.05,,,7,10,3,22,7,1,3,3,1,6,1,3,0,,"Y.K.M.",0,"2018-11-08T13:28:08.297Z","2018-11-05T16:16:56.015Z","2018-11-08T13:28:08.297Z","uuid:9c83bfc3-0b3f-446b-aad9-57d1eadc171a","9c83bfc3-0b3f-446b-aad9-57d1eadc171a","2018-11-08T13:28:30",,
"2018-11-05T16:20:10.461Z",2,5304,5304,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",274.5,,,7,10,3,3,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-08T13:28:31.214Z","2018-11-05T16:20:10.461Z","2018-11-08T13:28:31.214Z","uuid:55db4e1a-08cf-4ec7-9fe4-68b2a89632bd","55db4e1a-08cf-4ec7-9fe4-68b2a89632bd","2018-11-08T13:28:30",,
"2018-11-05T16:24:11.766Z",2,5305,5305,"2018-10-31T11:50:00.000Z","2018-10-31T15:50:00.000Z","2018-11-01T15:40:00.000Z",118.78,,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-08T13:29:25.197Z","2018-11-05T16:24:11.766Z","2018-11-08T13:29:25.197Z","uuid:be891f9f-ef24-403a-8dd9-f25a669adb7f","be891f9f-ef24-403a-8dd9-f25a669adb7f","2018-11-08T13:31:06",,
"2018-11-05T16:30:54.768Z",1,1307,1307,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,4,1,3,36,3,1,3,9,0,,,,,,"Y.K.M.",0,"2018-11-08T13:29:42.942Z","2018-11-05T16:30:54.768Z","2018-11-08T13:29:42.942Z","uuid:27e2faf3-9255-4467-a89b-dc27b42e2cf7","27e2faf3-9255-4467-a89b-dc27b42e2cf7","2018-11-08T13:31:07",,
"2018-11-05T16:35:18.533Z",1,1308,1308,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,4,1,1,,3,1,3,139,0,,,,,,"Y.K.M.",1,"2018-11-08T13:29:55.185Z","2018-11-05T16:35:18.533Z","2018-11-08T13:29:55.185Z","uuid:8e2358ba-9569-4b02-9942-2e5d475b9f2b","8e2358ba-9569-4b02-9942-2e5d475b9f2b","2018-11-08T13:31:07",,
"2018-11-05T16:45:34.731Z",1,1309,1309,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,4,1,1,,3,1,3,118,0,,,,,,"Y.K.M.",0,"2018-11-08T13:30:09.344Z","2018-11-05T16:45:34.731Z","2018-11-08T13:30:09.344Z","uuid:476b4e93-a405-4825-a90f-5c6a6e2baad6","476b4e93-a405-4825-a90f-5c6a6e2baad6","2018-11-08T13:31:08",,
"2018-11-05T16:52:11.891Z",1,1310,1310,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,4,1,1,,3,1,1,,0,,,,,,"Y.K.M.",0,"2018-11-08T13:30:18.936Z","2018-11-05T16:52:11.891Z","2018-11-08T13:30:18.936Z","uuid:942ac100-049f-4d12-988e-f791eb7a3ae4","942ac100-049f-4d12-988e-f791eb7a3ae4","2018-11-08T13:31:09",,
"2018-11-06T01:25:45.936Z",2,5306,5306,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",160.36,,,7,10,3,117,7,1,3,58,1,6,1,3,23,,"Y.K.M.",0,"2018-11-08T13:30:38.504Z","2018-11-06T01:25:45.936Z","2018-11-08T13:30:38.505Z","uuid:03bff71b-8e6d-4bb5-8dc1-fd9ad3ba2317","03bff71b-8e6d-4bb5-8dc1-fd9ad3ba2317","2018-11-08T13:31:10",,
"2018-11-06T01:29:03.607Z",2,5307,5307,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",15.6,,,7,10,3,107,7,1,3,39,1,6,1,3,17,,"Y.K.M.",0,"2018-11-08T13:30:49.206Z","2018-11-06T01:29:03.607Z","2018-11-08T13:30:49.206Z","uuid:c0583928-c40a-4166-bc97-929f1e9b8556","c0583928-c40a-4166-bc97-929f1e9b8556","2018-11-08T13:31:11",,
"2018-11-06T01:31:31.239Z",2,5308,5308,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",208.81,,,7,10,3,122,7,1,3,55,1,6,1,3,20,,"Y.K.M.",0,"2018-11-08T13:30:57.737Z","2018-11-06T01:31:31.239Z","2018-11-08T13:30:57.737Z","uuid:3597a945-bd9a-48e3-aa5a-47f4133c492f","3597a945-bd9a-48e3-aa5a-47f4133c492f","2018-11-08T13:35:03",,
"2018-11-06T01:34:57.951Z",2,5309,5309,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",38.08,,,7,10,3,136,7,1,3,63,1,6,1,3,32,,"Y.K.M.",0,"2018-11-08T13:32:50.860Z","2018-11-06T01:34:57.951Z","2018-11-08T13:32:50.860Z","uuid:7be54f3c-2242-4fe9-9ec2-fa3cadaa768a","7be54f3c-2242-4fe9-9ec2-fa3cadaa768a","2018-11-08T13:35:04",,
"2018-11-06T01:40:46.932Z",2,5310,5310,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",113.22,,,7,10,3,89,7,1,3,25,1,6,1,3,8,,"Y.K.M.",0,"2018-11-08T13:32:59.783Z","2018-11-06T01:40:46.932Z","2018-11-08T13:32:59.783Z","uuid:59e05b72-9e40-42aa-be1a-9d2a54fac862","59e05b72-9e40-42aa-be1a-9d2a54fac862","2018-11-08T13:35:04",,
"2018-11-06T01:44:04.927Z",6,2302,2302,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,7,1,1,,6,1,1,,1,5,1,3,86,,"M.O.",0,"2018-11-08T13:33:13.922Z","2018-11-06T01:44:04.927Z","2018-11-08T13:33:13.922Z","uuid:e947630d-337b-4564-959f-fe746de6dfc9","e947630d-337b-4564-959f-fe746de6dfc9","2018-11-08T13:35:05",,
"2018-11-06T01:49:38.899Z",6,2303,2303,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,7,1,2,,6,1,1,,1,5,1,1,,,"M.O.",0,"2018-11-08T13:33:23.346Z","2018-11-06T01:49:38.899Z","2018-11-08T13:33:23.347Z","uuid:e00fa198-b715-4b4c-8f15-21d85bee4ba6","e00fa198-b715-4b4c-8f15-21d85bee4ba6","2018-11-08T13:35:05",,
"2018-11-06T01:52:07.886Z",6,2304,2304,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,7,1,1,,6,1,1,,1,5,1,3,67,,"M.O.",0,"2018-11-08T13:33:32.610Z","2018-11-06T01:52:07.887Z","2018-11-08T13:33:32.610Z","uuid:9a14717e-c0d4-43d6-9368-b5d1bafc7d87","9a14717e-c0d4-43d6-9368-b5d1bafc7d87","2018-11-08T13:35:06",,
"2018-11-06T01:54:10.936Z",6,2305,2305,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,7,1,1,,6,1,3,74,1,5,1,3,9,,"M.O.",0,"2018-11-08T13:34:11.565Z","2018-11-06T01:54:10.936Z","2018-11-08T13:34:11.565Z","uuid:cc881d69-f0b5-442f-9f2d-005399efa7bd","cc881d69-f0b5-442f-9f2d-005399efa7bd","2018-11-08T13:35:06",,
"2018-11-06T02:01:11.157Z",6,2306,2306,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,7,1,1,,6,1,1,,1,5,1,1,,,"M.O.",0,"2018-11-08T13:34:27.242Z","2018-11-06T02:01:11.157Z","2018-11-08T13:34:27.242Z","uuid:c43cdb4e-faf6-4fe4-9d31-97cc2e57f001","c43cdb4e-faf6-4fe4-9d31-97cc2e57f001","2018-11-08T13:35:07",,
"2018-11-06T02:04:11.141Z",6,2307,2307,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,7,1,1,,6,1,1,,1,5,1,3,54,"Y.K.M.","M.O.",0,"2018-11-08T13:34:39.943Z","2018-11-06T02:04:11.141Z","2018-11-08T13:34:39.943Z","uuid:6f0c231f-2e9c-42eb-869f-c433fcd92509","6f0c231f-2e9c-42eb-869f-c433fcd92509","2018-11-08T13:35:08",,
"2018-11-06T02:06:53.960Z",6,2308,2308,"2018-11-01T13:40:00.000Z","2018-11-01T16:20:00.000Z","2018-11-02T14:40:00.000Z",,,,7,1,1,,6,1,3,57,1,5,1,3,5,,"M.O.",0,"2018-11-08T13:34:55.186Z","2018-11-06T02:06:53.960Z","2018-11-08T13:34:55.186Z","uuid:9535a916-58ed-4725-a75d-5d6207a0e638","9535a916-58ed-4725-a75d-5d6207a0e638","2018-11-08T13:35:08",,
