sample_type,sampleid,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_sw_type,col_sw_trigger,col_sw_trigger_nr,col_fb_loc,col_id_val,col_ms_psid,col_ms_in,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_sw,col_sw_flow,col_sw_lining,col_sw_lining_other,col_ms,col_ms_water_level,col_ms_water_flow,col_ms_size,col_ms_lining,col_ms_lining_oth,col_surfw,col_surfw_flow,col_dw,col_dw_interm,col_dw_type,col_dw_type_other,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,_index.x,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type_fp,lab_sample_type_co,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,ward
99,FB1215,2019/12/17 06:08:03,2019/12/17 09:48:05,NA,NA,352155091473740,55,NA,NA,NA,1,FB1215,NA,NA,2019/12/17 06:08:00,22.563527 88.377207 -60.599998474121094 5.0,22.563527,88.377207,-60.599998474121,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,6440,66c54a73-e51a-4acf-8852-21b10b6f8b63,2019/12/17 09:48:01,497,2019/12/19 18:55:02,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/19 00:00:00,2019/12/19 18:56:51,55,1,NA,NA,FB1215,2019/12/17 19:45:00,2019/12/17 21:00:00,2019/12/17 22:00:00,2019/12/18 22:00:00,NA,NA,NA,NA,NA,7,100,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1134, Red Colony Count: Undiluted volume tested 100 ml - 1",6,1,vWNdHeMtQ9ziuCJ2zngErs,6538,d9ec9c5f-6412-4437-8dc2-a0a1efa9d208,2019/12/19 06:23:46,599,3,NA,NA,100,NA,NA,3,NA,NA,100,NA,NA,NA,NA,NA,NA,3,55
99,FB1216,2019/12/17 06:52:05,2019/12/17 09:48:10,NA,NA,352155091473740,57,NA,NA,NA,1,FB1216,NA,NA,2019/12/17 06:52:00,22.5542724 88.3966312 -60.29999923706055 5.0,22.5542724,88.3966312,-60.2999992370605,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,6442,25cf1cb7-ee17-43e6-87d2-ae69e7c772a8,2019/12/17 09:48:06,499,2019/12/19 18:56:51,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/19 00:00:00,2019/12/19 18:58:00,57,1,NA,NA,FB1216,2019/12/17 19:45:00,2019/12/17 21:00:00,2019/12/17 22:00:00,2019/12/18 22:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1135, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,6539,3648c40b-ba22-4ef4-bf69-7fd4d15a0712,2019/12/19 06:24:56,600,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,57
99,FB1217,2019/12/17 05:59:11,2019/12/17 09:43:16,NA,NA,352155090281144,59,NA,NA,NA,2,FB1217,NA,NA,2019/12/17 06:00:00,22.540155 88.3766326 -67.5999984741211 5.0,22.540155,88.3766326,-67.5999984741211,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Suvankar Mandal, at PLc1140 site",Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,6430,99fef780-2d0e-4f7d-98b0-afeda8013e20,2019/12/17 09:44:02,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1218,2019/12/17 06:23:10,2019/12/17 09:43:21,NA,NA,352155090281144,59,NA,NA,NA,2,FB1218,NA,NA,2019/12/17 06:23:00,22.5403252 88.3752813 -31.0 5.0,22.5403252,88.3752813,-31,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Semple collected by Buddhadeb Samaddar, FB at PLc1141 site",Suvankar Mandal,NA,vE4SKU9CYkRLMcog6XWGph,6432,05acadfe-e9f1-4699-9fd0-acc2137312c4,2019/12/17 09:44:07,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1219,2019/12/17 06:46:30,2019/12/17 09:43:28,NA,NA,352155090281144,59,NA,NA,NA,2,FB1219,NA,NA,2019/12/17 06:47:00,22.5415326 88.3754159 -33.900001525878906 5.0,22.5415326,88.3754159,-33.9000015258789,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Buddhadeb Samaddar, FB at PLc1142 site",Somnath Sarkar,NA,vE4SKU9CYkRLMcog6XWGph,6434,1ff80b09-a37d-4a4d-a90e-057c605d61d5,2019/12/17 09:44:13,493,2019/12/19 19:00:03,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/19 00:00:00,2019/12/19 19:01:16,59,1,NA,NA,FB1219,2019/12/17 19:45:00,2019/12/17 21:00:00,2019/12/17 22:00:00,2019/12/18 22:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1142, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,6541,0ef56720-815a-4f04-bc45-d9b8dc33bf08,2019/12/19 06:28:12,602,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1220,2019/12/17 07:18:29,2019/12/17 09:43:33,NA,NA,352155090281144,59,NA,NA,NA,2,FB1220,NA,NA,2019/12/17 07:20:00,22.5451547 88.3834018 -67.5999984741211 5.0,22.5451547,88.3834018,-67.5999984741211,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Somnath Sarkar, FB at PLc1143 site",Suvankar Mandal,NA,vE4SKU9CYkRLMcog6XWGph,6436,90c75015-c7d4-4c5a-9d04-dcdecd250eb2,2019/12/17 09:44:18,495,2019/12/19 19:02:56,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/19 00:00:00,2019/12/19 19:04:06,59,1,NA,NA,FB1220,2019/12/17 19:45:00,2019/12/17 21:00:00,2019/12/17 22:00:00,2019/12/18 22:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1143, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,6543,5104c3e2-232d-4a03-93af-d90da3125054,2019/12/19 06:31:01,604,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1221,2019/12/19 06:31:07,2019/12/19 11:37:00,NA,NA,352155090281144,66,NA,NA,NA,1,FB1221,NA,NA,2019/12/19 06:32:00,22.5346694 88.3959048 -26.700000762939453 5.0,22.5346694,88.3959048,-26.7000007629394,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Asish Saha,Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,6546,f7910b14-2871-49a9-8159-f048ae42d982,2019/12/19 11:37:28,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,66
99,FB1222,2019/12/19 07:00:11,2019/12/19 11:37:09,NA,NA,352155090281144,59,NA,NA,NA,1,FB1222,NA,NA,2019/12/19 07:01:00,22.5400054 88.3872515 -48.79999923706055 5.0,22.5400054,88.3872515,-48.7999992370605,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Ashis Saha,NA,vE4SKU9CYkRLMcog6XWGph,6548,115c994f-4c11-4d66-8324-7eb3f23b1fc8,2019/12/19 11:37:33,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1223,2019/12/19 06:18:05,2019/12/19 11:39:02,NA,NA,352155090180007,59,NA,NA,NA,2,FB1223,NA,NA,2019/12/19 06:18:00,22.540568 88.3762374 -74.69999694824219 5.0,22.540568,88.3762374,-74.6999969482421,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Suvankar Mondal , FB at PLc1144",Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,6550,fccbcb86-4ec8-409c-b7ef-119f70a225e3,2019/12/19 11:41:14,506,2020/01/13 05:22:25,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/13 00:00:00,2020/01/13 05:23:47,59,1,NA,NA,FB1223,2019/12/19 08:30:00,2019/12/19 08:45:00,2019/12/19 09:30:00,2019/12/20 09:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1144, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,7139,36353382-fc20-4b7c-99f7-8ea0022e5b7c,2020/01/13 06:20:20,609,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1224,2019/12/19 06:32:29,2019/12/19 11:39:08,NA,NA,352155090180007,59,NA,NA,NA,2,FB1224,NA,NA,2019/12/19 06:33:00,22.5409435 88.3757143 -37.099998474121094 5.0,22.5409435,88.3757143,-37.099998474121,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Somnath Sarkar, FB at PLc1145",Debabrata Maity,NA,vE4SKU9CYkRLMcog6XWGph,6552,4b29bbbb-92cc-4bb6-bcee-b71b096cc176,2019/12/19 11:41:20,508,2020/01/13 05:25:26,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/13 00:00:00,2020/01/13 05:26:56,59,1,NA,NA,FB1224,2019/12/19 08:30:00,2019/12/19 08:45:00,2019/12/19 09:30:00,2019/12/20 09:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1145, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,7141,53e3d2be-311c-4ffe-9985-c3f827e20fc7,2020/01/13 06:23:31,611,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1225,2019/12/19 07:02:59,2019/12/19 11:39:13,NA,NA,352155090180007,59,NA,NA,NA,2,FB1225,NA,NA,2019/12/19 07:03:00,22.5414006 88.3760415 -49.79999923706055 5.0,22.5414006,88.3760415,-49.7999992370605,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Buddhadeb Samaddar, FB at PLc1146",Suvankar Mondal,NA,vE4SKU9CYkRLMcog6XWGph,6554,b89e8a2e-f0fa-4338-8722-aa39ac2013b3,2019/12/19 11:41:36,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1226,2019/12/19 07:15:47,2019/12/19 11:39:20,NA,NA,352155090180007,59,NA,NA,NA,2,FB1226,NA,NA,2019/12/19 07:16:00,22.5417424 88.3748193 -46.599998474121094 5.0,22.5417424,88.3748193,-46.599998474121,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Debabrata Maity ,FB at PLc1147",Somnath Sarkar,NA,vE4SKU9CYkRLMcog6XWGph,6556,ec561e75-90ab-4ccd-b619-22a1a5aa008e,2019/12/19 11:41:50,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1227,2019/12/19 07:38:45,2019/12/19 11:39:25,NA,NA,352155090180007,59,NA,NA,NA,2,FB1227,NA,NA,2019/12/19 07:39:00,22.5411111 88.3744066 -40.900001525878906 5.0,22.5411111,88.3744066,-40.9000015258789,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Suvankar Mondal ,FB at PLc1148",Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,6558,9d798ee4-8c97-4ebc-882f-08813dd9efa5,2019/12/19 11:42:02,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1228,2019/12/19 08:27:08,2019/12/19 11:39:45,NA,NA,352155090180007,58,NA,NA,NA,2,FB1228,NA,NA,2019/12/19 08:27:00,22.5535516 88.3856411 -56.400001525878906 5.0,22.5535516,88.3856411,-56.4000015258789,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Buddhadeb Samaddar, FB at PLc 1149",Debabrata Maity,NA,vE4SKU9CYkRLMcog6XWGph,6560,9df1f7cb-6610-4e6a-b76a-1f6769546c08,2019/12/19 11:42:11,516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,58
99,FB1229,2019/12/23 06:13:07,2019/12/23 09:21:45,NA,NA,352155090281144,59,NA,NA,NA,2,FB1229,NA,NA,2019/12/23 06:13:00,22.541324 88.3760673 -40.70000076293945 5.0,22.541324,88.3760673,-40.7000007629394,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Suvankar Mandal, FB at PLc1150 site",Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,6634,afc087da-6fbb-4fbb-bcff-1e953abac06c,2019/12/23 09:22:29,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1230,2019/12/23 06:25:49,2019/12/23 09:21:50,NA,NA,352155090281144,59,NA,NA,NA,2,FB1230,NA,NA,2019/12/23 06:26:00,22.5409626 88.3757566 -58.79999923706055 5.0,22.5409626,88.3757566,-58.7999992370605,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Somnath Sarkar, FB at PLc1151 site",Debabrata Maity,NA,vE4SKU9CYkRLMcog6XWGph,6636,5bb0ad26-fca5-49f5-9812-d0e6cf37a2fd,2019/12/23 09:22:33,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1231,2019/12/23 06:56:56,2019/12/23 09:21:54,NA,NA,352155090281144,59,NA,NA,NA,2,FB1231,NA,NA,2019/12/23 06:57:00,22.5410939 88.3743551 -51.599998474121094 5.0,22.5410939,88.3743551,-51.599998474121,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Buddhadeb Samaddar, FB at PLc1152 site",Suvankar Mandal,NA,vE4SKU9CYkRLMcog6XWGph,6638,2b46ec78-4621-483a-a955-8a479dc800aa,2019/12/23 09:22:38,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1232,2019/12/23 07:07:40,2019/12/23 09:21:59,NA,NA,352155090281144,59,NA,NA,NA,2,FB1232,NA,NA,2019/12/23 07:08:00,22.5414194 88.3755709 -57.20000076293945 5.0,22.5414194,88.3755709,-57.2000007629394,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Debabrata Maity, FB at PLc1153 site",Somnath Sarkar,NA,vE4SKU9CYkRLMcog6XWGph,6640,57c4f354-7b52-49e7-b483-30e0bb08c938,2019/12/23 09:22:44,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1233,2019/12/26 06:08:41,2019/12/30 09:21:27,NA,NA,352155090180007,59,NA,NA,NA,2,FB1233,NA,NA,2019/12/26 06:09:00,22.5413831 88.3761267 -34.0 5.0,22.5413831,88.3761267,-34,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Buddhadeb Samaddar, FB at PLc1154 site",Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,6741,c9774cb5-8153-4702-8032-8495481f73ac,2019/12/30 09:24:43,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1234,2019/12/26 06:20:13,2019/12/30 09:21:36,NA,NA,352155090180007,59,NA,NA,NA,2,FB1234,NA,NA,2019/12/26 06:21:00,22.5409767 88.3758671 -55.400001525878906 5.0,22.5409767,88.3758671,-55.4000015258789,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Somnath Sarkar, FB at PLc1155 site",Debabrata Maity,NA,vE4SKU9CYkRLMcog6XWGph,6743,b7a2c511-8506-46ab-8dff-7a70cd651264,2019/12/30 09:25:00,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1235,2019/12/26 06:32:22,2019/12/30 09:21:45,NA,NA,352155090180007,59,NA,NA,NA,2,FB1235,NA,NA,2019/12/26 06:32:00,22.5412682 88.3750998 -99.5 5.0,22.5412682,88.3750998,-99.5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Biplab Jash, FB at PLc1156 site",Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,6745,b09d0bec-c105-465d-8c33-d15745bc9e97,2019/12/30 09:25:11,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1236,2019/12/26 06:48:38,2019/12/30 09:21:54,NA,NA,352155090180007,59,NA,NA,NA,2,FB1236,NA,NA,2019/12/26 06:49:00,22.5411131 88.3743038 -70.5 5.0,22.5411131,88.3743038,-70.5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Debabrata Maity, FB at PLc1157 site",Somnath Sarkar,NA,vE4SKU9CYkRLMcog6XWGph,6747,42e32e50-c685-4e2f-a324-9d2fdfb77d05,2019/12/30 09:25:14,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1237,2019/12/27 05:48:08,2019/12/30 09:18:59,NA,NA,352155090281144,66,NA,NA,NA,1,FB1237,NA,NA,2019/12/27 05:49:00,22.5345535 88.3958884 -41.099998474121094 5.0,22.5345535,88.3958884,-41.099998474121,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,6734,b4047310-bd74-4549-a1e0-395ff7b83087,2019/12/30 09:19:28,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,66
99,FB1238,2019/12/27 06:06:56,2019/12/30 09:19:04,NA,NA,352155090281144,59,NA,NA,NA,1,FB1238,NA,NA,2019/12/27 06:07:00,22.5400312 88.3872133 -54.5 5.0,22.5400312,88.3872133,-54.5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,NA,vE4SKU9CYkRLMcog6XWGph,6736,aae53fc7-73bf-465b-926c-27da6fcabd53,2019/12/30 09:19:32,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
99,FB1239,2019/12/27 06:26:11,2019/12/30 09:22:06,NA,NA,352155090180007,59,NA,NA,NA,2,FB1239,NA,NA,2019/12/27 06:26:00,22.54002 88.3768409 -34.70000076293945 5.0,22.54002,88.3768409,-34.7000007629394,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Buddhadeb Samaddar, FB at PLc1158 site",Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,6749,6d1e2006-d6c4-4946-a0a6-5f7a03003187,2019/12/30 09:25:17,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,59
